WJetAlpgen
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
             sT        240.0000            +inf               -               -              0.00              0.00         1.0e+00         0.0e+00         6.4e-04         0.0e+00
    Mej_1stPair            -inf            +inf               -               -              0.00              0.00         1.0e+00         0.0e+00         6.4e-04         0.0e+00
    Mej_2ndPair            -inf            +inf               -               -              0.00              0.00         1.0e+00         0.0e+00         6.4e-04         0.0e+00


ZeeJetPythia
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
          nocut               -               -               -               -        1229056.91              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
           skim               -               -               -               -         383805.27           1087.26         3.1e-01         8.8e-04         3.1e-01         8.8e-04
      PassBPTX0          0.0000          1.0000               -               -         383805.27           1087.26         1.0e+00         4.0e-03         3.1e-01         8.8e-04
   PassPhysDecl            -inf            +inf               -               -         383805.27           1087.26         1.0e+00         4.0e-03         3.1e-01         8.8e-04
PassBeamScraping          0.0000          1.0000               -               -         383805.01           1087.26         1.0e+00         4.0e-03         3.1e-01         8.8e-04
PassPrimaryVertex          0.0000          1.0000               -               -         379888.10           1083.01         9.9e-01         4.0e-03         3.1e-01         8.8e-04
PassHBHENoiseFilter            -inf            +inf               -               -         379888.10           1083.01         1.0e+00         4.0e-03         3.1e-01         8.8e-04
        PassHLT          0.0000          1.0000               -               -         374758.31           1078.22         9.9e-01         4.0e-03         3.0e-01         8.8e-04
       nEle_all            -inf            +inf               -               -         374758.31           1078.22         1.0e+00         4.1e-03         3.0e-01         8.8e-04
     nEle_PtCut            -inf            +inf               -               -         374758.31           1078.22         1.0e+00         4.1e-03         3.0e-01         8.8e-04
nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -         125760.35            713.20         3.4e-01         2.1e-03         1.0e-01         5.8e-04
Pt1stEle_IDISO_NoOvrlp         25.0000            +inf               -               -         125760.35            713.20         1.0e+00         8.0e-03         1.0e-01         5.8e-04
Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -         125760.35            713.20         1.0e+00         8.0e-03         1.0e-01         5.8e-04
mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -         125615.95            712.82         1.0e+00         8.0e-03         1.0e-01         5.8e-04
Pt2ndEle_IDISO_NoOvrlp         25.0000            +inf               -               -         125615.95            712.82         1.0e+00         8.0e-03         1.0e-01         5.8e-04
Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -         125615.95            712.82         1.0e+00         8.0e-03         1.0e-01         5.8e-04
mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -         125470.62            712.44         1.0e+00         8.0e-03         1.0e-01         5.8e-04
maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -         125470.62            712.44         1.0e+00         8.0e-03         1.0e-01         5.8e-04
        Mee_PAS            -inf            +inf               -               -         125470.62            712.44         1.0e+00         8.0e-03         1.0e-01         5.8e-04
      sTele_PAS            -inf            +inf               -               -         125470.62            712.44         1.0e+00         8.0e-03         1.0e-01         5.8e-04
       nJet_PAS            -inf            +inf               -               -         125470.62            712.44         1.0e+00         8.0e-03         1.0e-01         5.8e-04
   Pt1stJet_PAS            -inf            +inf               -               -          65989.01            493.46         5.3e-01         4.9e-03         5.4e-02         4.0e-04
  Eta1stJet_PAS            -inf            +inf               -               -          65989.01            493.46         1.0e+00         1.1e-02         5.4e-02         4.0e-04
   Pt2ndJet_PAS            -inf            +inf               -               -          38120.84            374.76         5.8e-01         7.1e-03         3.1e-02         3.0e-04
  Eta2ndJet_PAS            -inf            +inf               -               -          38120.84            374.76         1.0e+00         1.4e-02         3.1e-02         3.0e-04
       nJet_all            -inf            +inf               -               -          38120.84            374.76         1.0e+00         1.4e-02         3.1e-02         3.0e-04
     nJet_PtCut            -inf            +inf               -               -          38120.84            374.76         1.0e+00         1.4e-02         3.1e-02         3.0e-04
nJet_PtCut_noOvrlp            -inf            +inf               -               -          38120.84            374.76         1.0e+00         1.4e-02         3.1e-02         3.0e-04
nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -          38120.84            374.76         1.0e+00         1.4e-02         3.1e-02         3.0e-04
Pt1stJet_noOvrlp_ID         10.0000            +inf               -               -          38120.84            374.76         1.0e+00         1.4e-02         3.1e-02         3.0e-04
Eta1stJet_noOvrlp_ID            -inf            +inf               -               -          38120.84            374.76         1.0e+00         1.4e-02         3.1e-02         3.0e-04
mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -          33492.55            347.42         8.8e-01         1.3e-02         2.7e-02         2.8e-04
Pt2ndJet_noOvrlp_ID         10.0000            +inf               -               -          33492.55            347.42         1.0e+00         1.5e-02         2.7e-02         2.8e-04
Eta2ndJet_noOvrlp_ID            -inf            +inf               -               -          33492.55            347.42         1.0e+00         1.5e-02         2.7e-02         2.8e-04
mEta2ndJet_noOvrlp_ID            -inf          3.0000               -               -          27643.14            314.84         8.3e-01         1.3e-02         2.2e-02         2.6e-04
maxMEtaJets_noOvrlp_ID            -inf            +inf               -               -          27643.14            314.84         1.0e+00         1.6e-02         2.2e-02         2.6e-04
         sT_PAS            -inf            +inf               -               -          27643.14            314.84         1.0e+00         1.6e-02         2.2e-02         2.6e-04
            Mee        100.0000            +inf               -               -           1324.93             67.04         4.8e-02         2.5e-03         1.1e-03         5.5e-05
             sT        240.0000            +inf               -               -             82.74              1.95         6.2e-02         3.5e-03         6.7e-05         1.6e-06
    Mej_1stPair            -inf            +inf               -               -             82.74              1.95         1.0e+00         3.3e-02         6.7e-05         1.6e-06
    Mej_2ndPair            -inf            +inf               -               -             82.74              1.95         1.0e+00         3.3e-02         6.7e-05         1.6e-06


ZZ
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
          nocut               -               -               -               -           1497.71              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
           skim               -               -               -               -            487.20              1.84         3.3e-01         1.2e-03         3.3e-01         1.2e-03
      PassBPTX0          0.0000          1.0000               -               -            487.20              1.84         1.0e+00         5.3e-03         3.3e-01         1.2e-03
   PassPhysDecl            -inf            +inf               -               -            487.20              1.84         1.0e+00         5.3e-03         3.3e-01         1.2e-03
PassBeamScraping          0.0000          1.0000               -               -            487.20              1.84         1.0e+00         5.3e-03         3.3e-01         1.2e-03
PassPrimaryVertex          0.0000          1.0000               -               -            487.01              1.84         1.0e+00         5.3e-03         3.3e-01         1.2e-03
PassHBHENoiseFilter            -inf            +inf               -               -            487.01              1.84         1.0e+00         5.3e-03         3.3e-01         1.2e-03
        PassHLT          0.0000          1.0000               -               -            347.21              1.66         7.1e-01         4.3e-03         2.3e-01         1.1e-03
       nEle_all            -inf            +inf               -               -            347.21              1.66         1.0e+00         6.8e-03         2.3e-01         1.1e-03
     nEle_PtCut            -inf            +inf               -               -            347.21              1.66         1.0e+00         6.8e-03         2.3e-01         1.1e-03
nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -             36.03              0.60         1.0e-01         1.8e-03         2.4e-02         4.0e-04
Pt1stEle_IDISO_NoOvrlp         25.0000            +inf               -               -             36.03              0.60         1.0e+00         2.4e-02         2.4e-02         4.0e-04
Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -             36.03              0.60         1.0e+00         2.4e-02         2.4e-02         4.0e-04
mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -             35.99              0.60         1.0e+00         2.4e-02         2.4e-02         4.0e-04
Pt2ndEle_IDISO_NoOvrlp         25.0000            +inf               -               -             35.99              0.60         1.0e+00         2.4e-02         2.4e-02         4.0e-04
Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -             35.99              0.60         1.0e+00         2.4e-02         2.4e-02         4.0e-04
mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -             35.98              0.60         1.0e+00         2.4e-02         2.4e-02         4.0e-04
maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -             35.98              0.60         1.0e+00         2.4e-02         2.4e-02         4.0e-04
        Mee_PAS            -inf            +inf               -               -             35.98              0.60         1.0e+00         2.4e-02         2.4e-02         4.0e-04
      sTele_PAS            -inf            +inf               -               -             35.98              0.60         1.0e+00         2.4e-02         2.4e-02         4.0e-04
       nJet_PAS            -inf            +inf               -               -             35.98              0.60         1.0e+00         2.4e-02         2.4e-02         4.0e-04
   Pt1stJet_PAS            -inf            +inf               -               -             33.11              0.58         9.2e-01         2.2e-02         2.2e-02         3.9e-04
  Eta1stJet_PAS            -inf            +inf               -               -             33.11              0.58         1.0e+00         2.5e-02         2.2e-02         3.9e-04
   Pt2ndJet_PAS            -inf            +inf               -               -             29.18              0.54         8.8e-01         2.2e-02         1.9e-02         3.6e-04
  Eta2ndJet_PAS            -inf            +inf               -               -             29.18              0.54         1.0e+00         2.6e-02         1.9e-02         3.6e-04
       nJet_all            -inf            +inf               -               -             29.18              0.54         1.0e+00         2.6e-02         1.9e-02         3.6e-04
     nJet_PtCut            -inf            +inf               -               -             29.18              0.54         1.0e+00         2.6e-02         1.9e-02         3.6e-04
nJet_PtCut_noOvrlp            -inf            +inf               -               -             29.18              0.54         1.0e+00         2.6e-02         1.9e-02         3.6e-04
nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -             29.18              0.54         1.0e+00         2.6e-02         1.9e-02         3.6e-04
Pt1stJet_noOvrlp_ID         10.0000            +inf               -               -             29.18              0.54         1.0e+00         2.6e-02         1.9e-02         3.6e-04
Eta1stJet_noOvrlp_ID            -inf            +inf               -               -             29.18              0.54         1.0e+00         2.6e-02         1.9e-02         3.6e-04
mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -             27.76              0.53         9.5e-01         2.5e-02         1.9e-02         3.5e-04
Pt2ndJet_noOvrlp_ID         10.0000            +inf               -               -             27.76              0.53         1.0e+00         2.7e-02         1.9e-02         3.5e-04
Eta2ndJet_noOvrlp_ID            -inf            +inf               -               -             27.76              0.53         1.0e+00         2.7e-02         1.9e-02         3.5e-04
mEta2ndJet_noOvrlp_ID            -inf          3.0000               -               -             26.11              0.51         9.4e-01         2.6e-02         1.7e-02         3.4e-04
maxMEtaJets_noOvrlp_ID            -inf            +inf               -               -             26.11              0.51         1.0e+00         2.8e-02         1.7e-02         3.4e-04
         sT_PAS            -inf            +inf               -               -             26.11              0.51         1.0e+00         2.8e-02         1.7e-02         3.4e-04
            Mee        100.0000            +inf               -               -              2.28              0.15         8.7e-02         6.1e-03         1.5e-03         1.0e-04
             sT        240.0000            +inf               -               -              0.98              0.10         4.3e-01         5.3e-02         6.5e-04         6.7e-05
    Mej_1stPair            -inf            +inf               -               -              0.98              0.10         1.0e+00         1.4e-01         6.5e-04         6.7e-05
    Mej_2ndPair            -inf            +inf               -               -              0.98              0.10         1.0e+00         1.4e-01         6.5e-04         6.7e-05


SingleTop
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
          nocut               -               -               -               -          19901.84              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
           skim               -               -               -               -          13584.69             10.42         6.8e-01         5.2e-04         6.8e-01         5.2e-04
      PassBPTX0          0.0000          1.0000               -               -          13584.69             10.42         1.0e+00         1.1e-03         6.8e-01         5.2e-04
   PassPhysDecl            -inf            +inf               -               -          13584.69             10.42         1.0e+00         1.1e-03         6.8e-01         5.2e-04
PassBeamScraping          0.0000          1.0000               -               -          13584.55             10.42         1.0e+00         1.1e-03         6.8e-01         5.2e-04
PassPrimaryVertex          0.0000          1.0000               -               -          13572.43             10.43         1.0e+00         1.1e-03         6.8e-01         5.2e-04
PassHBHENoiseFilter            -inf            +inf               -               -          13572.43             10.43         1.0e+00         1.1e-03         6.8e-01         5.2e-04
        PassHLT          0.0000          1.0000               -               -           9536.50             11.23         7.0e-01         9.9e-04         4.8e-01         5.6e-04
       nEle_all            -inf            +inf               -               -           9536.50             11.23         1.0e+00         1.7e-03         4.8e-01         5.6e-04
     nEle_PtCut            -inf            +inf               -               -           9536.50             11.23         1.0e+00         1.7e-03         4.8e-01         5.6e-04
nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -             17.47              0.38         1.8e-03         4.0e-05         8.8e-04         1.9e-05
Pt1stEle_IDISO_NoOvrlp         25.0000            +inf               -               -             17.47              0.38         1.0e+00         3.1e-02         8.8e-04         1.9e-05
Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -             17.47              0.38         1.0e+00         3.1e-02         8.8e-04         1.9e-05
mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -             17.47              0.38         1.0e+00         3.1e-02         8.8e-04         1.9e-05
Pt2ndEle_IDISO_NoOvrlp         25.0000            +inf               -               -             17.47              0.38         1.0e+00         3.1e-02         8.8e-04         1.9e-05
Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -             17.47              0.38         1.0e+00         3.1e-02         8.8e-04         1.9e-05
mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -             17.45              0.38         1.0e+00         3.1e-02         8.8e-04         1.9e-05
maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -             17.45              0.38         1.0e+00         3.1e-02         8.8e-04         1.9e-05
        Mee_PAS            -inf            +inf               -               -             17.45              0.38         1.0e+00         3.1e-02         8.8e-04         1.9e-05
      sTele_PAS            -inf            +inf               -               -             17.45              0.38         1.0e+00         3.1e-02         8.8e-04         1.9e-05
       nJet_PAS            -inf            +inf               -               -             17.45              0.38         1.0e+00         3.1e-02         8.8e-04         1.9e-05
   Pt1stJet_PAS            -inf            +inf               -               -             17.37              0.38         1.0e+00         3.1e-02         8.7e-04         1.9e-05
  Eta1stJet_PAS            -inf            +inf               -               -             17.37              0.38         1.0e+00         3.1e-02         8.7e-04         1.9e-05
   Pt2ndJet_PAS            -inf            +inf               -               -             14.87              0.34         8.6e-01         2.7e-02         7.5e-04         1.7e-05
  Eta2ndJet_PAS            -inf            +inf               -               -             14.87              0.34         1.0e+00         3.3e-02         7.5e-04         1.7e-05
       nJet_all            -inf            +inf               -               -             14.87              0.34         1.0e+00         3.3e-02         7.5e-04         1.7e-05
     nJet_PtCut            -inf            +inf               -               -             14.87              0.34         1.0e+00         3.3e-02         7.5e-04         1.7e-05
nJet_PtCut_noOvrlp            -inf            +inf               -               -             14.87              0.34         1.0e+00         3.3e-02         7.5e-04         1.7e-05
nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -             14.87              0.34         1.0e+00         3.3e-02         7.5e-04         1.7e-05
Pt1stJet_noOvrlp_ID         10.0000            +inf               -               -             14.87              0.34         1.0e+00         3.3e-02         7.5e-04         1.7e-05
Eta1stJet_noOvrlp_ID            -inf            +inf               -               -             14.87              0.34         1.0e+00         3.3e-02         7.5e-04         1.7e-05
mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -             14.40              0.34         9.7e-01         3.2e-02         7.2e-04         1.7e-05
Pt2ndJet_noOvrlp_ID         10.0000            +inf               -               -             14.40              0.34         1.0e+00         3.3e-02         7.2e-04         1.7e-05
Eta2ndJet_noOvrlp_ID            -inf            +inf               -               -             14.40              0.34         1.0e+00         3.3e-02         7.2e-04         1.7e-05
mEta2ndJet_noOvrlp_ID            -inf          3.0000               -               -             12.73              0.32         8.8e-01         3.0e-02         6.4e-04         1.6e-05
maxMEtaJets_noOvrlp_ID            -inf            +inf               -               -             12.73              0.32         1.0e+00         3.5e-02         6.4e-04         1.6e-05
         sT_PAS            -inf            +inf               -               -             12.73              0.32         1.0e+00         3.5e-02         6.4e-04         1.6e-05
            Mee        100.0000            +inf               -               -              6.95              0.22         5.5e-01         2.2e-02         3.5e-04         1.1e-05
             sT        240.0000            +inf               -               -              3.63              0.15         5.2e-01         2.8e-02         1.8e-04         7.8e-06
    Mej_1stPair            -inf            +inf               -               -              3.63              0.15         1.0e+00         6.0e-02         1.8e-04         7.8e-06
    Mej_2ndPair            -inf            +inf               -               -              3.63              0.15         1.0e+00         6.0e-02         1.8e-04         7.8e-06


LQeejj_M100
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
          nocut               -               -               -               -          97986.10              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
           skim               -               -               -               -          96185.12             58.86         9.8e-01         6.0e-04         9.8e-01         6.0e-04
      PassBPTX0          0.0000          1.0000               -               -          96185.12             58.86         1.0e+00         8.7e-04         9.8e-01         6.0e-04
   PassPhysDecl            -inf            +inf               -               -          96185.12             58.86         1.0e+00         8.7e-04         9.8e-01         6.0e-04
PassBeamScraping          0.0000          1.0000               -               -          96185.12             58.86         1.0e+00         8.7e-04         9.8e-01         6.0e-04
PassPrimaryVertex          0.0000          1.0000               -               -          96159.64             59.26         1.0e+00         8.7e-04         9.8e-01         6.0e-04
PassHBHENoiseFilter            -inf            +inf               -               -          96159.64             59.26         1.0e+00         8.7e-04         9.8e-01         6.0e-04
        PassHLT          0.0000          1.0000               -               -          95946.03             62.57         1.0e+00         9.0e-04         9.8e-01         6.4e-04
       nEle_all            -inf            +inf               -               -          95946.03             62.57         1.0e+00         9.2e-04         9.8e-01         6.4e-04
     nEle_PtCut            -inf            +inf               -               -          95946.03             62.57         1.0e+00         9.2e-04         9.8e-01         6.4e-04
nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -          42159.50            216.96         4.4e-01         2.3e-03         4.3e-01         2.2e-03
Pt1stEle_IDISO_NoOvrlp         25.0000            +inf               -               -          42159.50            216.96         1.0e+00         7.3e-03         4.3e-01         2.2e-03
Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -          42159.50            216.96         1.0e+00         7.3e-03         4.3e-01         2.2e-03
mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -          42141.86            216.94         1.0e+00         7.3e-03         4.3e-01         2.2e-03
Pt2ndEle_IDISO_NoOvrlp         25.0000            +inf               -               -          42141.86            216.94         1.0e+00         7.3e-03         4.3e-01         2.2e-03
Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -          42141.86            216.94         1.0e+00         7.3e-03         4.3e-01         2.2e-03
mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -          42114.43            216.93         1.0e+00         7.3e-03         4.3e-01         2.2e-03
maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -          42114.43            216.93         1.0e+00         7.3e-03         4.3e-01         2.2e-03
        Mee_PAS            -inf            +inf               -               -          42114.43            216.93         1.0e+00         7.3e-03         4.3e-01         2.2e-03
      sTele_PAS            -inf            +inf               -               -          42114.43            216.93         1.0e+00         7.3e-03         4.3e-01         2.2e-03
       nJet_PAS            -inf            +inf               -               -          42114.43            216.93         1.0e+00         7.3e-03         4.3e-01         2.2e-03
   Pt1stJet_PAS            -inf            +inf               -               -          42100.71            216.92         1.0e+00         7.3e-03         4.3e-01         2.2e-03
  Eta1stJet_PAS            -inf            +inf               -               -          42100.71            216.92         1.0e+00         7.3e-03         4.3e-01         2.2e-03
   Pt2ndJet_PAS            -inf            +inf               -               -          41295.26            216.38         9.8e-01         7.2e-03         4.2e-01         2.2e-03
  Eta2ndJet_PAS            -inf            +inf               -               -          41295.26            216.38         1.0e+00         7.4e-03         4.2e-01         2.2e-03
       nJet_all            -inf            +inf               -               -          41295.26            216.38         1.0e+00         7.4e-03         4.2e-01         2.2e-03
     nJet_PtCut            -inf            +inf               -               -          41295.26            216.38         1.0e+00         7.4e-03         4.2e-01         2.2e-03
nJet_PtCut_noOvrlp            -inf            +inf               -               -          41295.26            216.38         1.0e+00         7.4e-03         4.2e-01         2.2e-03
nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -          41295.26            216.38         1.0e+00         7.4e-03         4.2e-01         2.2e-03
Pt1stJet_noOvrlp_ID         10.0000            +inf               -               -          41295.26            216.38         1.0e+00         7.4e-03         4.2e-01         2.2e-03
Eta1stJet_noOvrlp_ID            -inf            +inf               -               -          41295.26            216.38         1.0e+00         7.4e-03         4.2e-01         2.2e-03
mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -          40632.88            215.88         9.8e-01         7.3e-03         4.1e-01         2.2e-03
Pt2ndJet_noOvrlp_ID         10.0000            +inf               -               -          40632.88            215.88         1.0e+00         7.5e-03         4.1e-01         2.2e-03
Eta2ndJet_noOvrlp_ID            -inf            +inf               -               -          40632.88            215.88         1.0e+00         7.5e-03         4.1e-01         2.2e-03
mEta2ndJet_noOvrlp_ID            -inf          3.0000               -               -          38694.71            214.20         9.5e-01         7.3e-03         3.9e-01         2.2e-03
maxMEtaJets_noOvrlp_ID            -inf            +inf               -               -          38694.71            214.20         1.0e+00         7.8e-03         3.9e-01         2.2e-03
         sT_PAS            -inf            +inf               -               -          38694.71            214.20         1.0e+00         7.8e-03         3.9e-01         2.2e-03
            Mee        100.0000            +inf               -               -          18878.00            172.82         4.9e-01         5.2e-03         1.9e-01         1.8e-03
             sT        240.0000            +inf               -               -          10114.12            133.32         5.4e-01         8.6e-03         1.0e-01         1.4e-03
    Mej_1stPair            -inf            +inf               -               -          10114.12            133.32         1.0e+00         1.9e-02         1.0e-01         1.4e-03
    Mej_2ndPair            -inf            +inf               -               -          10114.12            133.32         1.0e+00         1.9e-02         1.0e-01         1.4e-03


LQeejj_M600
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
          nocut               -               -               -               -              3.15              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
           skim               -               -               -               -              3.15              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
      PassBPTX0          0.0000          1.0000               -               -              3.15              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
   PassPhysDecl            -inf            +inf               -               -              3.15              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
PassBeamScraping          0.0000          1.0000               -               -              3.15              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
PassPrimaryVertex          0.0000          1.0000               -               -              3.14              0.00         1.0e+00         3.2e-04         1.0e+00         3.2e-04
PassHBHENoiseFilter            -inf            +inf               -               -              3.14              0.00         1.0e+00         4.5e-04         1.0e+00         3.2e-04
        PassHLT          0.0000          1.0000               -               -              3.14              0.00         1.0e+00         4.5e-04         1.0e+00         3.2e-04
       nEle_all            -inf            +inf               -               -              3.14              0.00         1.0e+00         4.5e-04         1.0e+00         3.2e-04
     nEle_PtCut            -inf            +inf               -               -              3.14              0.00         1.0e+00         4.5e-04         1.0e+00         3.2e-04
nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -              2.17              0.01         6.9e-01         1.9e-03         6.9e-01         1.9e-03
Pt1stEle_IDISO_NoOvrlp         25.0000            +inf               -               -              2.17              0.01         1.0e+00         3.9e-03         6.9e-01         1.9e-03
Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -              2.17              0.01         1.0e+00         3.9e-03         6.9e-01         1.9e-03
mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -              2.17              0.01         1.0e+00         3.9e-03         6.9e-01         1.9e-03
Pt2ndEle_IDISO_NoOvrlp         25.0000            +inf               -               -              2.17              0.01         1.0e+00         3.9e-03         6.9e-01         1.9e-03
Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -              2.17              0.01         1.0e+00         3.9e-03         6.9e-01         1.9e-03
mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -              2.16              0.01         1.0e+00         3.9e-03         6.9e-01         1.9e-03
maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -              2.16              0.01         1.0e+00         3.9e-03         6.9e-01         1.9e-03
        Mee_PAS            -inf            +inf               -               -              2.16              0.01         1.0e+00         3.9e-03         6.9e-01         1.9e-03
      sTele_PAS            -inf            +inf               -               -              2.16              0.01         1.0e+00         3.9e-03         6.9e-01         1.9e-03
       nJet_PAS            -inf            +inf               -               -              2.16              0.01         1.0e+00         3.9e-03         6.9e-01         1.9e-03
   Pt1stJet_PAS            -inf            +inf               -               -              2.16              0.01         1.0e+00         3.9e-03         6.9e-01         1.9e-03
  Eta1stJet_PAS            -inf            +inf               -               -              2.16              0.01         1.0e+00         3.9e-03         6.9e-01         1.9e-03
   Pt2ndJet_PAS            -inf            +inf               -               -              2.16              0.01         1.0e+00         3.9e-03         6.9e-01         1.9e-03
  Eta2ndJet_PAS            -inf            +inf               -               -              2.16              0.01         1.0e+00         3.9e-03         6.9e-01         1.9e-03
       nJet_all            -inf            +inf               -               -              2.16              0.01         1.0e+00         3.9e-03         6.9e-01         1.9e-03
     nJet_PtCut            -inf            +inf               -               -              2.16              0.01         1.0e+00         3.9e-03         6.9e-01         1.9e-03
nJet_PtCut_noOvrlp            -inf            +inf               -               -              2.16              0.01         1.0e+00         3.9e-03         6.9e-01         1.9e-03
nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -              2.16              0.01         1.0e+00         3.9e-03         6.9e-01         1.9e-03
Pt1stJet_noOvrlp_ID         10.0000            +inf               -               -              2.16              0.01         1.0e+00         3.9e-03         6.9e-01         1.9e-03
Eta1stJet_noOvrlp_ID            -inf            +inf               -               -              2.16              0.01         1.0e+00         3.9e-03         6.9e-01         1.9e-03
mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -              2.16              0.01         1.0e+00         3.9e-03         6.9e-01         1.9e-03
Pt2ndJet_noOvrlp_ID         10.0000            +inf               -               -              2.16              0.01         1.0e+00         3.9e-03         6.9e-01         1.9e-03
Eta2ndJet_noOvrlp_ID            -inf            +inf               -               -              2.16              0.01         1.0e+00         3.9e-03         6.9e-01         1.9e-03
mEta2ndJet_noOvrlp_ID            -inf          3.0000               -               -              2.15              0.01         9.9e-01         3.9e-03         6.8e-01         1.9e-03
maxMEtaJets_noOvrlp_ID            -inf            +inf               -               -              2.15              0.01         1.0e+00         3.9e-03         6.8e-01         1.9e-03
         sT_PAS            -inf            +inf               -               -              2.15              0.01         1.0e+00         3.9e-03         6.8e-01         1.9e-03
            Mee        100.0000            +inf               -               -              2.12              0.01         9.9e-01         4.3e-03         6.7e-01         2.2e-03
             sT        240.0000            +inf               -               -              2.12              0.01         1.0e+00         4.7e-03         6.7e-01         2.2e-03
    Mej_1stPair            -inf            +inf               -               -              2.12              0.01         1.0e+00         4.7e-03         6.7e-01         2.2e-03
    Mej_2ndPair            -inf            +inf               -               -              2.12              0.01         1.0e+00         4.7e-03         6.7e-01         2.2e-03


LQenujj_M250
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
          nocut               -               -               -               -            440.43              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
           skim               -               -               -               -            422.69              0.26         9.6e-01         5.9e-04         9.6e-01         5.9e-04
      PassBPTX0          0.0000          1.0000               -               -            422.69              0.26         1.0e+00         8.7e-04         9.6e-01         5.9e-04
   PassPhysDecl            -inf            +inf               -               -            422.69              0.26         1.0e+00         8.7e-04         9.6e-01         5.9e-04
PassBeamScraping          0.0000          1.0000               -               -            422.69              0.26         1.0e+00         8.7e-04         9.6e-01         5.9e-04
PassPrimaryVertex          0.0000          1.0000               -               -            422.58              0.26         1.0e+00         8.7e-04         9.6e-01         5.9e-04
PassHBHENoiseFilter            -inf            +inf               -               -            422.58              0.26         1.0e+00         8.8e-04         9.6e-01         5.9e-04
        PassHLT          0.0000          1.0000               -               -            419.30              0.28         9.9e-01         9.1e-04         9.5e-01         6.4e-04
       nEle_all            -inf            +inf               -               -            419.30              0.28         1.0e+00         9.6e-04         9.5e-01         6.4e-04
     nEle_PtCut            -inf            +inf               -               -            419.30              0.28         1.0e+00         9.6e-04         9.5e-01         6.4e-04
