WJetAlpgen
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -            166.21              3.31         1.0e+00         2.8e-02         4.0e-03         7.9e-05
Pt2ndEle_IDISO_NoOvrlp         30.0000            +inf               -               -            166.21              3.31         1.0e+00         2.8e-02         4.0e-03         7.9e-05
Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -            166.21              3.31         1.0e+00         2.8e-02         4.0e-03         7.9e-05
mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -            166.08              3.31         1.0e+00         2.8e-02         4.0e-03         7.9e-05
maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -            166.08              3.31         1.0e+00         2.8e-02         4.0e-03         7.9e-05
        Mee_PAS            -inf            +inf               -               -            166.08              3.31         1.0e+00         2.8e-02         4.0e-03         7.9e-05
      sTele_PAS            -inf            +inf               -               -            166.08              3.31         1.0e+00         2.8e-02         4.0e-03         7.9e-05
       nJet_PAS            -inf            +inf               -               -            166.08              3.31         1.0e+00         2.8e-02         4.0e-03         7.9e-05
   Pt1stJet_PAS            -inf            +inf               -               -            162.57              3.28         9.8e-01         2.8e-02         3.9e-03         7.8e-05
  Eta1stJet_PAS            -inf            +inf               -               -            162.57              3.28         1.0e+00         2.8e-02         3.9e-03         7.8e-05
   Pt2ndJet_PAS            -inf            +inf               -               -            124.59              2.87         7.7e-01         2.3e-02         3.0e-03         6.8e-05
  Eta2ndJet_PAS            -inf            +inf               -               -            124.59              2.87         1.0e+00         3.3e-02         3.0e-03         6.8e-05
       nJet_all            -inf            +inf               -               -            124.59              2.87         1.0e+00         3.3e-02         3.0e-03         6.8e-05
     nJet_PtCut            -inf            +inf               -               -            124.59              2.87         1.0e+00         3.3e-02         3.0e-03         6.8e-05
nJet_PtCut_noOvrlp            -inf            +inf               -               -            124.59              2.87         1.0e+00         3.3e-02         3.0e-03         6.8e-05
nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -            124.59              2.87         1.0e+00         3.3e-02         3.0e-03         6.8e-05
Pt1stJet_noOvrlp_ID         30.0000            +inf               -               -            124.59              2.87         1.0e+00         3.3e-02         3.0e-03         6.8e-05
Eta1stJet_noOvrlp_ID            -inf            +inf               -               -            124.59              2.87         1.0e+00         3.3e-02         3.0e-03         6.8e-05
mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -            123.27              2.85         9.9e-01         3.2e-02         2.9e-03         6.8e-05
Pt2ndJet_noOvrlp_ID         30.0000            +inf               -               -            123.27              2.85         1.0e+00         3.3e-02         2.9e-03         6.8e-05
Eta2ndJet_noOvrlp_ID            -inf            +inf               -               -            123.27              2.85         1.0e+00         3.3e-02         2.9e-03         6.8e-05
mEta2ndJet_noOvrlp_ID            -inf          3.0000               -               -            119.29              2.81         9.7e-01         3.2e-02         2.8e-03         6.7e-05
