WJetAlpgen
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
      sTele_PAS            -inf            +inf               -               -              1.83              0.01         1.0e+00         4.6e-03         6.4e-01         2.1e-03
       nJet_PAS            -inf            +inf               -               -              1.83              0.01         1.0e+00         4.6e-03         6.4e-01         2.1e-03
       nJet_all            -inf            +inf               -               -              1.83              0.01         1.0e+00         4.6e-03         6.4e-01         2.1e-03
     nJet_PtCut            -inf            +inf               -               -              1.83              0.01         1.0e+00         4.6e-03         6.4e-01         2.1e-03
nJet_PtCut_noOvrlp            -inf            +inf               -               -              1.83              0.01         1.0e+00         4.6e-03         6.4e-01         2.1e-03
nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -              1.80              0.01         9.8e-01         4.6e-03         6.3e-01         2.1e-03
Pt1stJet_noOvrlp_ID         20.0000            +inf               -               -              1.80              0.01         1.0e+00         4.7e-03         6.3e-01         2.1e-03
Eta1stJet_noOvrlp_ID            -inf            +inf               -               -              1.80              0.01         1.0e+00         4.7e-03         6.3e-01         2.1e-03
mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -              1.79              0.01         1.0e+00         4.7e-03         6.2e-01         2.1e-03
Pt2ndJet_noOvrlp_ID         20.0000            +inf               -               -              1.79              0.01         1.0e+00         4.7e-03         6.2e-01         2.1e-03
Eta2ndJet_noOvrlp_ID            -inf            +inf               -               -              1.79              0.01         1.0e+00         4.7e-03         6.2e-01         2.1e-03
mEta2ndJet_noOvrlp_ID            -inf          3.0000               -               -              1.76              0.01         9.8e-01         4.7e-03         6.1e-01         2.1e-03
maxMEtaJets_noOvrlp_ID            -inf            +inf               -               -              1.76              0.01         1.0e+00         4.8e-03         6.1e-01         2.1e-03
minDRej_selecPairs          0.7000            +inf               -               -              1.74              0.01         9.9e-01         4.8e-03         6.1e-01         2.1e-03
minDRej_unselPairs          0.7000            +inf               -               -              1.67              0.01         9.6e-01         4.8e-03         5.8e-01         2.1e-03
   Pt1stJet_PAS            -inf            +inf               -               -              1.67              0.01         1.0e+00         5.1e-03         5.8e-01         2.1e-03
  Eta1stJet_PAS            -inf            +inf               -               -              1.67              0.01         1.0e+00         5.1e-03         5.8e-01         2.1e-03
   Pt2ndJet_PAS            -inf            +inf               -               -              1.67              0.01         1.0e+00         5.1e-03         5.8e-01         2.1e-03
  Eta2ndJet_PAS            -inf            +inf               -               -              1.67              0.01         1.0e+00         5.1e-03         5.8e-01         2.1e-03
         sT_PAS            -inf            +inf               -               -              1.67              0.01         1.0e+00         5.1e-03         5.8e-01         2.1e-03
Mej_1stPair_PAS            -inf            +inf               -               -              1.67              0.01         1.0e+00         5.1e-03         5.8e-01         2.1e-03
Mej_2ndPair_PAS            -inf            +inf               -               -              1.67              0.01         1.0e+00         5.1e-03         5.8e-01         2.1e-03
            Mee        100.0000            +inf               -               -              1.47              0.01         8.8e-01         4.8e-03         5.1e-01         2.1e-03
             sT        280.0000            +inf               -               -              1.45              0.01         9.9e-01         5.8e-03         5.1e-01         2.1e-03
   minDeltaR_ej            -inf            +inf               -               -              1.45              0.01         1.0e+00         5.9e-03         5.1e-01         2.1e-03
   maxDeltaR_ej            -inf            +inf               -               -              1.45              0.01         1.0e+00         5.9e-03         5.1e-01         2.1e-03
    Mej_1stPair            -inf            +inf               -               -              1.45              0.01         1.0e+00         5.9e-03         5.1e-01         2.1e-03
    Mej_2ndPair            -inf            +inf               -               -              1.45              0.01         1.0e+00         5.9e-03         5.1e-01         2.1e-03


ZJetAlpgen
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
          nocut               -               -               -               -           2403.65              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
           skim               -               -               -               -           1532.02              0.88         6.4e-01         3.6e-04         6.4e-01         3.6e-04
      PassBPTX0          0.0000          1.0000               -               -           1532.02              0.88         1.0e+00         8.1e-04         6.4e-01         3.6e-04
   PassPhysDecl            -inf            +inf               -               -           1532.02              0.88         1.0e+00         8.1e-04         6.4e-01         3.6e-04
PassBeamScraping          0.0000          1.0000               -               -           1532.02              0.88         1.0e+00         8.1e-04         6.4e-01         3.6e-04
PassPrimaryVertex          0.0000          1.0000               -               -           1528.47              0.88         1.0e+00         8.1e-04         6.4e-01         3.6e-04
PassHBHENoiseFilter            -inf            +inf               -               -           1528.47              0.88         1.0e+00         8.1e-04         6.4e-01         3.6e-04
        PassHLT            -inf            +inf               -               -           1528.47              0.88         1.0e+00         8.1e-04         6.4e-01         3.6e-04
       nEle_all            -inf            +inf               -               -           1528.47              0.88         1.0e+00         8.1e-04         6.4e-01         3.6e-04
     nEle_PtCut            -inf            +inf               -               -           1528.47              0.88         1.0e+00         8.1e-04         6.4e-01         3.6e-04
nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -            237.90              0.54         1.6e-01         3.7e-04         9.9e-02         2.3e-04
Pt1stEle_IDISO_NoOvrlp         25.0000            +inf               -               -            237.90              0.54         1.0e+00         3.2e-03         9.9e-02         2.3e-04
Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -            237.90              0.54         1.0e+00         3.2e-03         9.9e-02         2.3e-04
mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -            237.68              0.54         1.0e+00         3.2e-03         9.9e-02         2.3e-04
Pt2ndEle_IDISO_NoOvrlp         25.0000            +inf               -               -            237.68              0.54         1.0e+00         3.2e-03         9.9e-02         2.3e-04
Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -            237.68              0.54         1.0e+00         3.2e-03         9.9e-02         2.3e-04
mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -            237.41              0.54         1.0e+00         3.2e-03         9.9e-02         2.3e-04
maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -            237.41              0.54         1.0e+00         3.2e-03         9.9e-02         2.3e-04
        Mee_PAS            -inf            +inf               -               -            237.41              0.54         1.0e+00         3.2e-03         9.9e-02         2.3e-04
      sTele_PAS            -inf            +inf               -               -            237.41              0.54         1.0e+00         3.2e-03         9.9e-02         2.3e-04
       nJet_PAS            -inf            +inf               -               -            237.41              0.54         1.0e+00         3.2e-03         9.9e-02         2.3e-04
       nJet_all            -inf            +inf               -               -            237.41              0.54         1.0e+00         3.2e-03         9.9e-02         2.3e-04
     nJet_PtCut            -inf            +inf               -               -            237.41              0.54         1.0e+00         3.2e-03         9.9e-02         2.3e-04
nJet_PtCut_noOvrlp            -inf            +inf               -               -            237.41              0.54         1.0e+00         3.2e-03         9.9e-02         2.3e-04
nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -             16.30              0.12         6.9e-02         5.2e-04         6.8e-03         4.9e-05
Pt1stJet_noOvrlp_ID         20.0000            +inf               -               -             16.30              0.12         1.0e+00         1.0e-02         6.8e-03         4.9e-05
Eta1stJet_noOvrlp_ID            -inf            +inf               -               -             16.30              0.12         1.0e+00         1.0e-02         6.8e-03         4.9e-05
mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -             15.61              0.11         9.6e-01         9.8e-03         6.5e-03         4.8e-05
Pt2ndJet_noOvrlp_ID         20.0000            +inf               -               -             15.61              0.11         1.0e+00         1.0e-02         6.5e-03         4.8e-05
Eta2ndJet_noOvrlp_ID            -inf            +inf               -               -             15.61              0.11         1.0e+00         1.0e-02         6.5e-03         4.8e-05
mEta2ndJet_noOvrlp_ID            -inf          3.0000               -               -             14.45              0.11         9.3e-01         9.7e-03         6.0e-03         4.5e-05
maxMEtaJets_noOvrlp_ID            -inf            +inf               -               -             14.45              0.11         1.0e+00         1.1e-02         6.0e-03         4.5e-05
minDRej_selecPairs          0.7000            +inf               -               -             14.19              0.11         9.8e-01         1.1e-02         5.9e-03         4.5e-05
minDRej_unselPairs          0.7000            +inf               -               -             13.71              0.11         9.7e-01         1.0e-02         5.7e-03         4.4e-05
   Pt1stJet_PAS            -inf            +inf               -               -             13.71              0.11         1.0e+00         1.1e-02         5.7e-03         4.4e-05
  Eta1stJet_PAS            -inf            +inf               -               -             13.71              0.11         1.0e+00         1.1e-02         5.7e-03         4.4e-05
   Pt2ndJet_PAS            -inf            +inf               -               -             13.71              0.11         1.0e+00         1.1e-02         5.7e-03         4.4e-05
  Eta2ndJet_PAS            -inf            +inf               -               -             13.71              0.11         1.0e+00         1.1e-02         5.7e-03         4.4e-05
         sT_PAS            -inf            +inf               -               -             13.71              0.11         1.0e+00         1.1e-02         5.7e-03         4.4e-05
Mej_1stPair_PAS            -inf            +inf               -               -             13.71              0.11         1.0e+00         1.1e-02         5.7e-03         4.4e-05
Mej_2ndPair_PAS            -inf            +inf               -               -             13.71              0.11         1.0e+00         1.1e-02         5.7e-03         4.4e-05
            Mee        100.0000            +inf               -               -              0.79              0.03         5.8e-02         1.9e-03         3.3e-04         1.1e-05
             sT        280.0000            +inf               -               -              0.16              0.01         2.0e-01         1.1e-02         6.7e-05         3.0e-06
   minDeltaR_ej            -inf            +inf               -               -              0.16              0.01         1.0e+00         6.4e-02         6.7e-05         3.0e-06
   maxDeltaR_ej            -inf            +inf               -               -              0.16              0.01         1.0e+00         6.4e-02         6.7e-05         3.0e-06
    Mej_1stPair            -inf            +inf               -               -              0.16              0.01         1.0e+00         6.4e-02         6.7e-05         3.0e-06
    Mej_2ndPair            -inf            +inf               -               -              0.16              0.01         1.0e+00         6.4e-02         6.7e-05         3.0e-06


LQeejj_M400
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
          nocut               -               -               -               -              0.17              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
           skim               -               -               -               -              0.17              0.00         9.9e-01         0.0e+00         9.9e-01         0.0e+00
      PassBPTX0          0.0000          1.0000               -               -              0.17              0.00         1.0e+00         0.0e+00         9.9e-01         0.0e+00
   PassPhysDecl            -inf            +inf               -               -              0.17              0.00         1.0e+00         0.0e+00         9.9e-01         0.0e+00
PassBeamScraping          0.0000          1.0000               -               -              0.17              0.00         1.0e+00         0.0e+00         9.9e-01         0.0e+00
PassPrimaryVertex          0.0000          1.0000               -               -              0.17              0.00         1.0e+00         0.0e+00         9.9e-01         0.0e+00
PassHBHENoiseFilter            -inf            +inf               -               -              0.17              0.00         1.0e+00         0.0e+00         9.9e-01         0.0e+00
        PassHLT            -inf            +inf               -               -              0.17              0.00         1.0e+00         0.0e+00         9.9e-01         0.0e+00
       nEle_all            -inf            +inf               -               -              0.17              0.00         1.0e+00         0.0e+00         9.9e-01         0.0e+00
     nEle_PtCut            -inf            +inf               -               -              0.17              0.00         1.0e+00         0.0e+00         9.9e-01         0.0e+00
nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -              0.12              0.00         6.8e-01         0.0e+00         6.8e-01         0.0e+00
Pt1stEle_IDISO_NoOvrlp         25.0000            +inf               -               -              0.12              0.00         1.0e+00         0.0e+00         6.8e-01         0.0e+00
Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -              0.12              0.00         1.0e+00         0.0e+00         6.8e-01         0.0e+00
mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -              0.12              0.00         1.0e+00         0.0e+00         6.8e-01         0.0e+00
Pt2ndEle_IDISO_NoOvrlp         25.0000            +inf               -               -              0.12              0.00         1.0e+00         0.0e+00         6.8e-01         0.0e+00
Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -              0.12              0.00         1.0e+00         0.0e+00         6.8e-01         0.0e+00
mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -              0.12              0.00         1.0e+00         0.0e+00         6.8e-01         0.0e+00
maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -              0.12              0.00         1.0e+00         0.0e+00         6.8e-01         0.0e+00
        Mee_PAS            -inf            +inf               -               -              0.12              0.00         1.0e+00         0.0e+00         6.8e-01         0.0e+00
      sTele_PAS            -inf            +inf               -               -              0.12              0.00         1.0e+00         0.0e+00         6.8e-01         0.0e+00
       nJet_PAS            -inf            +inf               -               -              0.12              0.00         1.0e+00         0.0e+00         6.8e-01         0.0e+00
       nJet_all            -inf            +inf               -               -              0.12              0.00         1.0e+00         0.0e+00         6.8e-01         0.0e+00
     nJet_PtCut            -inf            +inf               -               -              0.12              0.00         1.0e+00         0.0e+00         6.8e-01         0.0e+00
nJet_PtCut_noOvrlp            -inf            +inf               -               -              0.12              0.00         1.0e+00         0.0e+00         6.8e-01         0.0e+00
nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -              0.11              0.00         9.9e-01         0.0e+00         6.7e-01         0.0e+00
Pt1stJet_noOvrlp_ID         20.0000            +inf               -               -              0.11              0.00         1.0e+00         0.0e+00         6.7e-01         0.0e+00
Eta1stJet_noOvrlp_ID            -inf            +inf               -               -              0.11              0.00         1.0e+00         0.0e+00         6.7e-01         0.0e+00
mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -              0.11              0.00         1.0e+00         0.0e+00         6.7e-01         0.0e+00
Pt2ndJet_noOvrlp_ID         20.0000            +inf               -               -              0.11              0.00         1.0e+00         0.0e+00         6.7e-01         0.0e+00
Eta2ndJet_noOvrlp_ID            -inf            +inf               -               -              0.11              0.00         1.0e+00         0.0e+00         6.7e-01         0.0e+00
mEta2ndJet_noOvrlp_ID            -inf          3.0000               -               -              0.11              0.00         9.9e-01         0.0e+00         6.6e-01         0.0e+00
maxMEtaJets_noOvrlp_ID            -inf            +inf               -               -              0.11              0.00         1.0e+00         0.0e+00         6.6e-01         0.0e+00
minDRej_selecPairs          0.7000            +inf               -               -              0.11              0.00         9.9e-01         0.0e+00         6.6e-01         0.0e+00
minDRej_unselPairs          0.7000            +inf               -               -              0.11              0.00         9.6e-01         0.0e+00         6.3e-01         0.0e+00
   Pt1stJet_PAS            -inf            +inf               -               -              0.11              0.00         1.0e+00         0.0e+00         6.3e-01         0.0e+00
  Eta1stJet_PAS            -inf            +inf               -               -              0.11              0.00         1.0e+00         0.0e+00         6.3e-01         0.0e+00
   Pt2ndJet_PAS            -inf            +inf               -               -              0.11              0.00         1.0e+00         0.0e+00         6.3e-01         0.0e+00
  Eta2ndJet_PAS            -inf            +inf               -               -              0.11              0.00         1.0e+00         0.0e+00         6.3e-01         0.0e+00
         sT_PAS            -inf            +inf               -               -              0.11              0.00         1.0e+00         0.0e+00         6.3e-01         0.0e+00
Mej_1stPair_PAS            -inf            +inf               -               -              0.11              0.00         1.0e+00         0.0e+00         6.3e-01         0.0e+00
Mej_2ndPair_PAS            -inf            +inf               -               -              0.11              0.00         1.0e+00         0.0e+00         6.3e-01         0.0e+00
            Mee        100.0000            +inf               -               -              0.10              0.00         9.5e-01         0.0e+00         6.0e-01         0.0e+00
             sT        280.0000            +inf               -               -              0.10              0.00         1.0e+00         0.0e+00         6.0e-01         0.0e+00
   minDeltaR_ej            -inf            +inf               -               -              0.10              0.00         1.0e+00         0.0e+00         6.0e-01         0.0e+00
   maxDeltaR_ej            -inf            +inf               -               -              0.10              0.00         1.0e+00         0.0e+00         6.0e-01         0.0e+00
    Mej_1stPair            -inf            +inf               -               -              0.10              0.00         1.0e+00         0.0e+00         6.0e-01         0.0e+00
    Mej_2ndPair            -inf            +inf               -               -              0.10              0.00         1.0e+00         0.0e+00         6.0e-01         0.0e+00


VVjets
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
          nocut               -               -               -               -              3.97              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
           skim               -               -               -               -              3.17              0.01         8.0e-01         1.3e-03         8.0e-01         1.3e-03
      PassBPTX0          0.0000          1.0000               -               -              3.17              0.01         1.0e+00         2.2e-03         8.0e-01         1.3e-03
   PassPhysDecl            -inf            +inf               -               -              3.17              0.01         1.0e+00         2.2e-03         8.0e-01         1.3e-03
PassBeamScraping          0.0000          1.0000               -               -              3.17              0.01         1.0e+00         2.2e-03         8.0e-01         1.3e-03
PassPrimaryVertex          0.0000          1.0000               -               -              3.17              0.01         1.0e+00         2.2e-03         8.0e-01         1.3e-03
PassHBHENoiseFilter            -inf            +inf               -               -              3.17              0.01         1.0e+00         2.2e-03         8.0e-01         1.3e-03
        PassHLT            -inf            +inf               -               -              3.17              0.01         1.0e+00         2.2e-03         8.0e-01         1.3e-03
       nEle_all            -inf            +inf               -               -              3.17              0.01         1.0e+00         2.2e-03         8.0e-01         1.3e-03
     nEle_PtCut            -inf            +inf               -               -              3.17              0.01         1.0e+00         2.2e-03         8.0e-01         1.3e-03
nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -              0.20              0.00         6.2e-02         9.5e-04         5.0e-02         7.6e-04
Pt1stEle_IDISO_NoOvrlp         25.0000            +inf               -               -              0.20              0.00         1.0e+00         2.2e-02         5.0e-02         7.6e-04
Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -              0.20              0.00         1.0e+00         2.2e-02         5.0e-02         7.6e-04
mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -              0.20              0.00         1.0e+00         2.2e-02         5.0e-02         7.6e-04
Pt2ndEle_IDISO_NoOvrlp         25.0000            +inf               -               -              0.20              0.00         1.0e+00         2.2e-02         5.0e-02         7.6e-04
Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -              0.20              0.00         1.0e+00         2.2e-02         5.0e-02         7.6e-04
mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -              0.20              0.00         1.0e+00         2.2e-02         5.0e-02         7.6e-04
maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -              0.20              0.00         1.0e+00         2.2e-02         5.0e-02         7.6e-04
        Mee_PAS            -inf            +inf               -               -              0.20              0.00         1.0e+00         2.2e-02         5.0e-02         7.6e-04
      sTele_PAS            -inf            +inf               -               -              0.20              0.00         1.0e+00         2.2e-02         5.0e-02         7.6e-04
       nJet_PAS            -inf            +inf               -               -              0.20              0.00         1.0e+00         2.2e-02         5.0e-02         7.6e-04
       nJet_all            -inf            +inf               -               -              0.20              0.00         1.0e+00         2.2e-02         5.0e-02         7.6e-04
     nJet_PtCut            -inf            +inf               -               -              0.20              0.00         1.0e+00         2.2e-02         5.0e-02         7.6e-04
nJet_PtCut_noOvrlp            -inf            +inf               -               -              0.20              0.00         1.0e+00         2.2e-02         5.0e-02         7.6e-04
nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -              0.04              0.00         1.9e-01         5.8e-03         9.3e-03         2.5e-04
Pt1stJet_noOvrlp_ID         20.0000            +inf               -               -              0.04              0.00         1.0e+00         3.8e-02         9.3e-03         2.5e-04
Eta1stJet_noOvrlp_ID            -inf            +inf               -               -              0.04              0.00         1.0e+00         3.8e-02         9.3e-03         2.5e-04
mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -              0.04              0.00         9.7e-01         3.8e-02         9.1e-03         2.5e-04
Pt2ndJet_noOvrlp_ID         20.0000            +inf               -               -              0.04              0.00         1.0e+00         3.9e-02         9.1e-03         2.5e-04
Eta2ndJet_noOvrlp_ID            -inf            +inf               -               -              0.04              0.00         1.0e+00         3.9e-02         9.1e-03         2.5e-04
mEta2ndJet_noOvrlp_ID            -inf          3.0000               -               -              0.03              0.00         9.2e-01         3.8e-02         8.3e-03         2.5e-04
maxMEtaJets_noOvrlp_ID            -inf            +inf               -               -              0.03              0.00         1.0e+00         4.3e-02         8.3e-03         2.5e-04
minDRej_selecPairs          0.7000            +inf               -               -              0.03              0.00         1.0e+00         4.3e-02         8.3e-03         2.5e-04
minDRej_unselPairs          0.7000            +inf               -               -              0.03              0.00         9.7e-01         4.2e-02         8.1e-03         2.5e-04
   Pt1stJet_PAS            -inf            +inf               -               -              0.03              0.00         1.0e+00         4.4e-02         8.1e-03         2.5e-04
  Eta1stJet_PAS            -inf            +inf               -               -              0.03              0.00         1.0e+00         4.4e-02         8.1e-03         2.5e-04
   Pt2ndJet_PAS            -inf            +inf               -               -              0.03              0.00         1.0e+00         4.4e-02         8.1e-03         2.5e-04
  Eta2ndJet_PAS            -inf            +inf               -               -              0.03              0.00         1.0e+00         4.4e-02         8.1e-03         2.5e-04
         sT_PAS            -inf            +inf               -               -              0.03              0.00         1.0e+00         4.4e-02         8.1e-03         2.5e-04
Mej_1stPair_PAS            -inf            +inf               -               -              0.03              0.00         1.0e+00         4.4e-02         8.1e-03         2.5e-04
Mej_2ndPair_PAS            -inf            +inf               -               -              0.03              0.00         1.0e+00         4.4e-02         8.1e-03         2.5e-04
            Mee        100.0000            +inf               -               -              0.01              0.00         3.4e-01         3.3e-02         2.8e-03         2.5e-04
             sT        280.0000            +inf               -               -              0.00              0.00         3.6e-01         3.3e-02         1.0e-03         0.0e+00
   minDeltaR_ej            -inf            +inf               -               -              0.00              0.00         1.0e+00         0.0e+00         1.0e-03         0.0e+00
   maxDeltaR_ej            -inf            +inf               -               -              0.00              0.00         1.0e+00         0.0e+00         1.0e-03         0.0e+00
    Mej_1stPair            -inf            +inf               -               -              0.00              0.00         1.0e+00         0.0e+00         1.0e-03         0.0e+00
    Mej_2ndPair            -inf            +inf               -               -              0.00              0.00         1.0e+00         0.0e+00         1.0e-03         0.0e+00


ALLBKG
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
          nocut               -               -               -               -          25853.20              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
           skim               -               -               -               -          12691.94              5.36         4.9e-01         2.1e-04         4.9e-01         2.1e-04
      PassBPTX0          0.0000          1.0000               -               -          12691.94              5.36         1.0e+00         6.0e-04         4.9e-01         2.1e-04
   PassPhysDecl            -inf            +inf               -               -          12691.94              5.36         1.0e+00         6.0e-04         4.9e-01         2.1e-04
PassBeamScraping          0.0000          1.0000               -               -          12691.92              5.36         1.0e+00         6.0e-04         4.9e-01         2.1e-04
PassPrimaryVertex          0.0000          1.0000               -               -          12649.76              5.36         1.0e+00         6.0e-04         4.9e-01         2.1e-04
PassHBHENoiseFilter            -inf            +inf               -               -          12649.76              5.36         1.0e+00         6.0e-04         4.9e-01         2.1e-04
        PassHLT            -inf            +inf               -               -          12649.76              5.36         1.0e+00         6.0e-04         4.9e-01         2.1e-04
       nEle_all            -inf            +inf               -               -          12649.76              5.36         1.0e+00         6.0e-04         4.9e-01         2.1e-04
     nEle_PtCut            -inf            +inf               -               -          12649.76              5.36         1.0e+00         6.0e-04         4.9e-01         2.1e-04
nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -            239.57              0.54         1.9e-02         4.4e-05         9.3e-03         2.1e-05
Pt1stEle_IDISO_NoOvrlp         25.0000            +inf               -               -            239.57              0.54         1.0e+00         3.2e-03         9.3e-03         2.1e-05
Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -            239.57              0.54         1.0e+00         3.2e-03         9.3e-03         2.1e-05
mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -            239.35              0.54         1.0e+00         3.2e-03         9.3e-03         2.1e-05
Pt2ndEle_IDISO_NoOvrlp         25.0000            +inf               -               -            239.35              0.54         1.0e+00         3.2e-03         9.3e-03         2.1e-05
Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -            239.35              0.54         1.0e+00         3.2e-03         9.3e-03         2.1e-05
mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -            239.07              0.54         1.0e+00         3.2e-03         9.2e-03         2.1e-05
maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -            239.07              0.54         1.0e+00         3.2e-03         9.2e-03         2.1e-05
        Mee_PAS            -inf            +inf               -               -            239.07              0.54         1.0e+00         3.2e-03         9.2e-03         2.1e-05
      sTele_PAS            -inf            +inf               -               -            239.07              0.54         1.0e+00         3.2e-03         9.2e-03         2.1e-05
       nJet_PAS            -inf            +inf               -               -            239.07              0.54         1.0e+00         3.2e-03         9.2e-03         2.1e-05
       nJet_all            -inf            +inf               -               -            239.07              0.54         1.0e+00         3.2e-03         9.2e-03         2.1e-05
     nJet_PtCut            -inf            +inf               -               -            239.07              0.54         1.0e+00         3.2e-03         9.2e-03         2.1e-05
nJet_PtCut_noOvrlp            -inf            +inf               -               -            239.07              0.54         1.0e+00         3.2e-03         9.2e-03         2.1e-05
nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -             17.25              0.12         7.2e-02         5.2e-04         6.7e-04         4.5e-06
Pt1stJet_noOvrlp_ID         20.0000            +inf               -               -             17.25              0.12         1.0e+00         9.6e-03         6.7e-04         4.5e-06
Eta1stJet_noOvrlp_ID            -inf            +inf               -               -             17.25              0.12         1.0e+00         9.6e-03         6.7e-04         4.5e-06
mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -             16.54              0.11         9.6e-01         9.3e-03         6.4e-04         4.4e-06
Pt2ndJet_noOvrlp_ID         20.0000            +inf               -               -             16.54              0.11         1.0e+00         9.8e-03         6.4e-04         4.4e-06
Eta2ndJet_noOvrlp_ID            -inf            +inf               -               -             16.54              0.11         1.0e+00         9.8e-03         6.4e-04         4.4e-06
mEta2ndJet_noOvrlp_ID            -inf          3.0000               -               -             15.34              0.11         9.3e-01         9.2e-03         5.9e-04         4.2e-06
maxMEtaJets_noOvrlp_ID            -inf            +inf               -               -             15.34              0.11         1.0e+00         1.0e-02         5.9e-04         4.2e-06
minDRej_selecPairs          0.7000            +inf               -               -             15.06              0.11         9.8e-01         1.0e-02         5.8e-04         4.2e-06
minDRej_unselPairs          0.7000            +inf               -               -             14.54              0.11         9.7e-01         9.9e-03         5.6e-04         4.1e-06
   Pt1stJet_PAS            -inf            +inf               -               -             14.54              0.11         1.0e+00         1.0e-02         5.6e-04         4.1e-06
  Eta1stJet_PAS            -inf            +inf               -               -             14.54              0.11         1.0e+00         1.0e-02         5.6e-04         4.1e-06
   Pt2ndJet_PAS            -inf            +inf               -               -             14.54              0.11         1.0e+00         1.0e-02         5.6e-04         4.1e-06
  Eta2ndJet_PAS            -inf            +inf               -               -             14.54              0.11         1.0e+00         1.0e-02         5.6e-04         4.1e-06
         sT_PAS            -inf            +inf               -               -             14.54              0.11         1.0e+00         1.0e-02         5.6e-04         4.1e-06
Mej_1stPair_PAS            -inf            +inf               -               -             14.54              0.11         1.0e+00         1.0e-02         5.6e-04         4.1e-06
Mej_2ndPair_PAS            -inf            +inf               -               -             14.54              0.11         1.0e+00         1.0e-02         5.6e-04         4.1e-06
            Mee        100.0000            +inf               -               -              1.15              0.03         7.9e-02         1.9e-03         4.4e-05         1.0e-06
             sT        280.0000            +inf               -               -              0.32              0.01         2.8e-01         9.9e-03         1.2e-05         3.3e-07
   minDeltaR_ej            -inf            +inf               -               -              0.32              0.01         1.0e+00         3.9e-02         1.2e-05         3.3e-07
   maxDeltaR_ej            -inf            +inf               -               -              0.32              0.01         1.0e+00         3.9e-02         1.2e-05         3.3e-07
    Mej_1stPair            -inf            +inf               -               -              0.32              0.01         1.0e+00         3.9e-02         1.2e-05         3.3e-07
    Mej_2ndPair            -inf            +inf               -               -              0.32              0.01         1.0e+00         3.9e-02         1.2e-05         3.3e-07


LQeejj_M500
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
          nocut               -               -               -               -              0.04              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
           skim               -               -               -               -              0.04              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
      PassBPTX0          0.0000          1.0000               -               -              0.04              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
   PassPhysDecl            -inf            +inf               -               -              0.04              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
PassBeamScraping          0.0000          1.0000               -               -              0.04              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
